year,month,taxa,species_portuguese,species_english,species_sci,production_kg
2003,11,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,3056
2003,11,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,2540
2003,11,Teleósteos,Corvina,Croaker,Micropogonias furnieri,861256
2003,11,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,261601
2003,11,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,533902
2003,11,Teleósteos,Enguia,Common Eel,Conger orbignyanus,1434
2003,11,Teleósteos,Espada,Broadbill,Xiphias gladius,3751
2003,11,Teleósteos,Galo,American John Dory,Zenopsis conchifer,420
2003,11,Teleósteos,Galo-de-profundidade,American John Dory,Zenopsis conchifer,8500
2003,11,Teleósteos,Garoupa,Deady,Epinephelus spp.,265
2003,11,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,158504
2003,11,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,10650
2003,11,Teleósteos,Guaivira,Jack,Oligoplites spp.,3110
2003,11,Teleósteos,Linguado,Flatfish,Paralichthys spp.,59576
2003,11,Teleósteos,Linguado-areia,Flatfish,NA,8240
2003,11,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,4971
2003,11,Teleósteos,Maria-luiza,Maria-luiza,NA,14900
2003,11,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,150790
2003,11,Teleósteos,Meca,Meca,NA,51650
2003,11,Teleósteos,Merluza,Hake,Merluccius hubbsi,95810
2003,11,Teleósteos,Miracéu,Stargazer,NA,1830
2003,11,Teleósteos,Namorado,Namorado,Pseudopercis spp.,116
2003,11,Teleósteos,Olhete,Amberjack,Seriola lalandi,100
2003,11,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,60
2003,11,Teleósteos,Pampo,Pampo,Trachinotus spp.,280
2003,11,Teleósteos,Papa-moscas,Papa-moscas,NA,40
2003,11,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,60
2003,11,Teleósteos,Peixe-lua,Ocean sunfish,Mola mola,621
2003,11,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,40
2003,11,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,54896
2003,11,Teleósteos,Pescada,Weakfish,Cynoscion spp.,38646
2003,11,Teleósteos,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,22000
2003,11,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,6733
2003,11,Teleósteos,Prego,Prego,NA,4401
2003,11,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,187640
2003,11,Teleósteos,Sargo-de-dente,NA,NA,20
2003,11,Teleósteos,Sarrão,Sarrão,NA,60
2003,11,Teleósteos,Serrinha,Atlantic spanish mackerel,Scomberomorus maculatus,32
2003,11,Teleósteos,Tainha,Mullet,Mugil spp.,720
2003,11,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,3700
2003,11,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,520
2003,12,Crustáceos,Camarão-barba-ruça,Shrimp,Artemesia longinaris,178297
2003,12,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,10678
2003,12,Crustáceos,Camarão-santana,Shrimp,Pleoticus muelleri,53115
2003,12,Crustáceos,Camarão-santana + barba-ruca,Camarão-santana + barba-ruca,NA,6326
2003,12,Crustáceos,Caranguejo-de-profundidade,NA,NA,81039
2003,12,Crustáceos,Sapateira,Edible crab,Cancer pagurus,1110
2003,12,Elasmobrânquios,Cação-anequim,Shark,NA,10508
2003,12,Elasmobrânquios,Cação-anjo,Shark,NA,66365
2003,12,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,50864
2003,12,Elasmobrânquios,Cação-bagre,Cação-bagre,NA,1405
2003,12,Elasmobrânquios,Cação-bico-doce,NA,NA,146
2003,12,Elasmobrânquios,Cação-cabeca-chata,Shark,NA,4794
2003,12,Elasmobrânquios,Cação-cola-fina,Cação-cola-fina,NA,208
2003,12,Elasmobrânquios,Cação-espada,NA,NA,264
2003,12,Elasmobrânquios,Cação-mangona,NA,NA,2465
2003,12,Elasmobrânquios,Cação-martelo,Shark,NA,51101
2003,12,Elasmobrânquios,Cação-tigre,Shark,NA,20
2003,12,Elasmobrânquios,Cações,Shark,Mustelus spp,15273
2003,12,Elasmobrânquios,Caçonete,Shark,NA,29041
2003,12,Elasmobrânquios,Emplastro,Emplastro,NA,45507
2003,12,Elasmobrânquios,Machote,Spinner Shark,NA,5742
2003,12,Elasmobrânquios,Raia,Ray,NA,14437
2003,12,Elasmobrânquios,Raia-viola,NA,NA,6584
2003,12,Elasmobrânquios,Raposa,Raposa,NA,3004
2003,12,Moluscos,Calamar-argentino,Calamar-argentino,Illex argentinus,160
2003,12,Moluscos,Lula,Squid,Loligo sanpaulensis,25055
2003,12,Moluscos,Polvo,Octopus,Octopus spp.,3083
2003,12,Não Cadastrado,Mistura,Other fish,NA,150065
2003,12,Não Cadastrado,Não discriminado,Não discriminado,NA,550166
2003,12,Não Cadastrado,Residuo,Residuo,NA,23280
2003,12,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,45967
2003,12,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,39800
2003,12,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,4786
2003,12,Teleósteos,Agulhão-azul,Agulhão-azul,NA,371
2003,12,Teleósteos,Agulhão-branco,Agulhão-branco,Tetrapturus albidus,1470
2003,12,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,7562
2003,12,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,910
2003,12,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,30134
2003,12,Teleósteos,Albacorinha,Albacore,Thunnus atlanticus,1000
2003,12,Teleósteos,Atum,Blow goat,Auxis rochei,17690
2003,12,Teleósteos,Bagre,Couma sea catfish,Sciades couma,2427
2003,12,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,2511
2003,12,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,10651
2003,12,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,61117
2003,12,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,937408
2003,12,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,120603
2003,12,Teleósteos,Carapau,Jack mackerel,Trachurus lathami,4280
2003,12,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,200624
2003,12,Teleósteos,Cavala,Chub mackerel,Scomberomorus cavalla,19
2003,12,Teleósteos,Cherne,Grouper,NA,382
2003,12,Teleósteos,Cherne-verdadeiro,Cherne-verdadeiro,NA,31
2003,12,Teleósteos,Cioba,Dog Snapper,Lutjanus analis,820
2003,12,Teleósteos,Congro,Argentine Conger,Conger spp.,252
2003,12,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,5856
2003,12,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,9338
2003,12,Teleósteos,Corvina,Croaker,Micropogonias furnieri,608601
2003,12,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,384864
2003,12,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,7105
2003,12,Teleósteos,Enguia,Common Eel,Conger orbignyanus,2640
2003,12,Teleósteos,Espada,Broadbill,Xiphias gladius,2726
2003,12,Teleósteos,Galo,American John Dory,Zenopsis conchifer,92
2003,12,Teleósteos,Galo-de-profundidade,American John Dory,Zenopsis conchifer,11500
2003,12,Teleósteos,Garoupa,Deady,Epinephelus spp.,170
2003,12,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,39361
2003,12,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,11614
2003,12,Teleósteos,Guaivira,Jack,Oligoplites spp.,566
2003,12,Teleósteos,Linguado,Flatfish,Paralichthys spp.,29330
2003,12,Teleósteos,Linguado-areia,Flatfish,NA,16615
2003,12,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,1680
2003,12,Teleósteos,Maria-luiza,Maria-luiza,NA,18720
2003,12,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,86048
2003,12,Teleósteos,Meca,Meca,NA,11671
2003,12,Teleósteos,Merluza,Hake,Merluccius hubbsi,64345
2003,12,Teleósteos,Miracéu,Stargazer,NA,940
2003,12,Teleósteos,Namorado,Namorado,Pseudopercis spp.,41
2003,12,Teleósteos,Olho-de-cão,Olho-de-cão,Priacanthus spp.,188
2003,12,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,164596
2003,12,Teleósteos,Pampo,Pampo,Trachinotus spp.,1070
2003,12,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,200
2003,12,Teleósteos,Paru,Paru,NA,120
2003,12,Teleósteos,Peixe-lua,Ocean sunfish,Mola mola,357
2003,12,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,712
2003,12,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,65088
2003,12,Teleósteos,Pescada,Weakfish,Cynoscion spp.,45515
2003,12,Teleósteos,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,1920
2003,12,Teleósteos,Pescada-bicuda,Pescada-bicuda,NA,11
2003,12,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,5781
2003,12,Teleósteos,Prego,Prego,NA,951
2003,12,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,4420
2003,12,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,4568
2003,12,Teleósteos,Sargo-de-dente,NA,NA,200
2003,12,Teleósteos,Serrinha,Atlantic spanish mackerel,Scomberomorus maculatus,144
2003,12,Teleósteos,Tainha,Mullet,Mugil spp.,80
2003,12,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,4580
2003,12,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,1234
2004,1,Crustáceos,Camarão-barba-ruça,Shrimp,Artemesia longinaris,270825
2004,1,Crustáceos,Camarão-branco,Camarão-branco,Litopenaeus schimitti,63
2004,1,Crustáceos,Camarão-cristalino,Shrimp,NA,120
2004,1,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,3617
2004,1,Crustáceos,Camarão-santana,Shrimp,Pleoticus muelleri,17128
2004,1,Crustáceos,Camarão-santana + barba-ruca,Camarão-santana + barba-ruca,NA,32202
2004,1,Crustáceos,Caranguejo-de-profundidade,NA,NA,8653
2004,1,Crustáceos,Sapateira,Edible crab,Cancer pagurus,923
2004,1,Elasmobrânquios,Cação-anequim,Shark,NA,2200
2004,1,Elasmobrânquios,Cação-anjo,Shark,NA,26510
2004,1,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,40127
2004,1,Elasmobrânquios,Cação-bagre,Cação-bagre,NA,1420
2004,1,Elasmobrânquios,Cação-cabeca-chata,Shark,NA,3723
2004,1,Elasmobrânquios,Cação-mangona,NA,NA,317
2004,1,Elasmobrânquios,Cação-martelo,Shark,NA,4281
2004,1,Elasmobrânquios,Cações,Shark,Mustelus spp,7632
2004,1,Elasmobrânquios,Caçonete,Shark,NA,7122
2004,1,Elasmobrânquios,Emplastro,Emplastro,NA,23280
2004,1,Elasmobrânquios,Machote,Spinner Shark,NA,242
2004,1,Elasmobrânquios,Raia,Ray,NA,9223
2004,1,Elasmobrânquios,Raia-viola,NA,NA,8775
2004,1,Elasmobrânquios,Raposa,Raposa,NA,1020
2004,1,Moluscos,Lula,Squid,Loligo sanpaulensis,116585
2004,1,Moluscos,Polvo,Octopus,Octopus spp.,352
2004,1,Não Cadastrado,Diversos,NA,NA,1016
2004,1,Não Cadastrado,Mistura,Other fish,NA,106173
2004,1,Não Cadastrado,Não discriminado,Não discriminado,NA,232438
2004,1,Não Cadastrado,Residuo,Residuo,NA,13192
2004,1,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,81126
2004,1,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,16680
2004,1,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,3815
2004,1,Teleósteos,Agulhão-azul,Agulhão-azul,NA,130
2004,1,Teleósteos,Agulhão-branco,Agulhão-branco,Tetrapturus albidus,306
2004,1,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,144
2004,1,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,29716.6
2004,1,Teleósteos,Atum,Blow goat,Auxis rochei,1513
2004,1,Teleósteos,Bagre,Couma sea catfish,Sciades couma,1040
2004,1,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,3901
2004,1,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,3800
2004,1,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,10618
2004,1,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,1184271.1
2004,1,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,38955
2004,1,Teleósteos,Carapau,Jack mackerel,Trachurus lathami,261560
2004,1,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,139772
2004,1,Teleósteos,Cavala,Chub mackerel,Scomberomorus cavalla,14
2004,1,Teleósteos,Cavalinha,American mackerel,Scomber japonicus,17840
2004,1,Teleósteos,Cherne,Grouper,NA,140
2004,1,Teleósteos,Cherne-poveiro,Atlantic wreckfish,Polyprion americanus,1500
2004,1,Teleósteos,Congro,Argentine Conger,Conger spp.,2759
2004,1,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,4379
2004,1,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,12380
2004,1,Teleósteos,Corvina,Croaker,Micropogonias furnieri,251962
2004,1,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,7717
2004,1,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,7176
2004,1,Teleósteos,Enguia,Common Eel,Conger orbignyanus,400
2004,1,Teleósteos,Espada,Broadbill,Xiphias gladius,8290
2004,1,Teleósteos,Ferrinho,Ferrinho,NA,6400
2004,1,Teleósteos,Galo,American John Dory,Zenopsis conchifer,11635
2004,1,Teleósteos,Galo-de-profundidade,American John Dory,Zenopsis conchifer,3460
2004,1,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,23430
2004,1,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,9050
2004,1,Teleósteos,Guaivira,Jack,Oligoplites spp.,1140
2004,1,Teleósteos,Linguado,Flatfish,Paralichthys spp.,13738
2004,1,Teleósteos,Linguado-areia,Flatfish,NA,5840
2004,1,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,5
2004,1,Teleósteos,Maria-luiza,Maria-luiza,NA,5040
2004,1,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,33075
2004,1,Teleósteos,Marimbá,Porgy,NA,2880
2004,1,Teleósteos,Meca,Meca,NA,5193
2004,1,Teleósteos,Merluza,Hake,Merluccius hubbsi,50620
2004,1,Teleósteos,Namorado,Namorado,Pseudopercis spp.,120
2004,1,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,178220
2004,1,Teleósteos,Pampo,Pampo,Trachinotus spp.,480
2004,1,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,180
2004,1,Teleósteos,Peixe-lua,Ocean sunfish,Mola mola,289
2004,1,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,760
2004,1,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,18524
2004,1,Teleósteos,Pescada,Weakfish,Cynoscion spp.,4650
2004,1,Teleósteos,Pescada-bicuda,Pescada-bicuda,NA,312
2004,1,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,1060
2004,1,Teleósteos,Prego,Prego,NA,449
2004,1,Teleósteos,Sardinha-cascuda,Blackbill sprat,Harengula clupeola,54505
2004,1,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,567633
2004,1,Teleósteos,Sarrão,Sarrão,NA,40
2004,1,Teleósteos,Sororoca,Sororoca,Scomberomorus,112
2004,1,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,506
2004,1,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,1360
2004,1,Teleósteos,Xixarro,Jack mackerel,Trachurus lathami,401
2004,2,Crustáceos,Camarão-barba-ruça,Shrimp,Artemesia longinaris,408913
2004,2,Crustáceos,Camarão-cristalino,Shrimp,NA,1946
2004,2,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,2486
2004,2,Crustáceos,Camarão-santana,Shrimp,Pleoticus muelleri,17799
2004,2,Crustáceos,Caranguejo-de-profundidade,NA,NA,45053
2004,2,Crustáceos,Pitú,Pitú,NA,2100
2004,2,Crustáceos,Sapateira,Edible crab,Cancer pagurus,893
2004,2,Elasmobrânquios,Cação-anequim,Shark,NA,3861
2004,2,Elasmobrânquios,Cação-anjo,Shark,NA,33033
2004,2,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,23046
2004,2,Elasmobrânquios,Cação-bagre,Cação-bagre,NA,5082
2004,2,Elasmobrânquios,Cação-cabeca-chata,Shark,NA,542
2004,2,Elasmobrânquios,Cação-cola-fina,Cação-cola-fina,NA,50
2004,2,Elasmobrânquios,Cação-mangona,NA,NA,2694
2004,2,Elasmobrânquios,Cação-martelo,Shark,NA,24943
2004,2,Elasmobrânquios,Cações,Shark,Mustelus spp,22495
2004,2,Elasmobrânquios,Caçonete,Shark,NA,13144
2004,2,Elasmobrânquios,Emplastro,Emplastro,NA,39616
2004,2,Elasmobrânquios,Galha-de-cação,NA,NA,300
2004,2,Elasmobrânquios,Machote,Spinner Shark,NA,3102
2004,2,Elasmobrânquios,Raia,Ray,NA,11322
2004,2,Elasmobrânquios,Raia-viola,NA,NA,9193
2004,2,Elasmobrânquios,Raposa,Raposa,NA,290
2004,2,Moluscos,Calamar-argentino,Calamar-argentino,Illex argentinus,53
2004,2,Moluscos,Lula,Squid,Loligo sanpaulensis,191456
2004,2,Moluscos,Polvo,Octopus,Octopus spp.,3950
2004,2,Não Cadastrado,Mistura,Other fish,NA,211926
2004,2,Não Cadastrado,Não discriminado,Não discriminado,NA,473250
2004,2,Não Cadastrado,Residuo,Residuo,NA,10579
2004,2,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,19605
2004,2,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,168710
2004,2,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,2606
2004,2,Teleósteos,Agulhão-azul,Agulhão-azul,NA,470
2004,2,Teleósteos,Agulhão-branco,Agulhão-branco,Tetrapturus albidus,180
2004,2,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,107
2004,2,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,90
2004,2,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,186706.3
2004,2,Teleósteos,Atum,Blow goat,Auxis rochei,5233
2004,2,Teleósteos,Bagre,Couma sea catfish,Sciades couma,60055
2004,2,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,7974
2004,2,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,12044
2004,2,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,18474.8
2004,2,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,2047980.7
2004,2,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,69470
2004,2,Teleósteos,Carapau,Jack mackerel,Trachurus lathami,27129
2004,2,Teleósteos,Carapicu,Broad shad,Diapterus auratus,40
2004,2,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,155730
2004,2,Teleósteos,Cherne,Grouper,NA,166
2004,2,Teleósteos,Cherne-poveiro,Atlantic wreckfish,Polyprion americanus,5962
2004,2,Teleósteos,Cioba,Dog Snapper,Lutjanus analis,5197
2004,2,Teleósteos,Congro,Argentine Conger,Conger spp.,665
2004,2,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,13239
2004,2,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,7940
2004,2,Teleósteos,Corvina,Croaker,Micropogonias furnieri,337820
2004,2,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,24004
2004,2,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,160
2004,2,Teleósteos,Enguia,Common Eel,Conger orbignyanus,1130
2004,2,Teleósteos,Espada,Broadbill,Xiphias gladius,15307
2004,2,Teleósteos,Ferrinho,Ferrinho,NA,400
2004,2,Teleósteos,Galo,American John Dory,Zenopsis conchifer,5882
2004,2,Teleósteos,Galo-de-profundidade,American John Dory,Zenopsis conchifer,7309
2004,2,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,92722
2004,2,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,5250
2004,2,Teleósteos,Guaivira,Jack,Oligoplites spp.,7222
2004,2,Teleósteos,Linguado,Flatfish,Paralichthys spp.,8121
2004,2,Teleósteos,Linguado-areia,Flatfish,NA,26079
2004,2,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,1188
2004,2,Teleósteos,Maria-luiza,Maria-luiza,NA,25250
2004,2,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,24230
2004,2,Teleósteos,Marimbá,Porgy,NA,220
2004,2,Teleósteos,Meca,Meca,NA,6544
2004,2,Teleósteos,Merluza,Hake,Merluccius hubbsi,152855
2004,2,Teleósteos,Namorado,Namorado,Pseudopercis spp.,1070
2004,2,Teleósteos,Olho-de-boi,Amberjack,NA,275
2004,2,Teleósteos,Olho-de-cão,Olho-de-cão,Priacanthus spp.,70
2004,2,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,673804
2004,2,Teleósteos,Pampo,Pampo,Trachinotus spp.,1400
2004,2,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,393
2004,2,Teleósteos,Paru,Paru,NA,20
2004,2,Teleósteos,Peixe-lua,Ocean sunfish,Mola mola,80
2004,2,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,8242
2004,2,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,88285
2004,2,Teleósteos,Pescada,Weakfish,Cynoscion spp.,16490
2004,2,Teleósteos,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,648
2004,2,Teleósteos,Pescada-bicuda,Pescada-bicuda,NA,20
2004,2,Teleósteos,Pescada-branca,Weakfish,Cynoscion leiarchus,60
2004,2,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,4420
2004,2,Teleósteos,Prego,Prego,NA,312
2004,2,Teleósteos,Robalo,Snook,Centropomus spp.,3080
2004,2,Teleósteos,Sardinha-cascuda,Blackbill sprat,Harengula clupeola,9920
2004,2,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,131531
2004,2,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,88
2004,2,Teleósteos,Sarrão,Sarrão,NA,125
2004,2,Teleósteos,Sororoca,Sororoca,Scomberomorus,760
2004,2,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,1180
2004,2,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,3313
2004,2,Teleósteos,Xaréu,Black cavalli,Caranx hippos,80
2004,3,Crustáceos,Camarão-barba-ruça,Shrimp,Artemesia longinaris,173541
2004,3,Crustáceos,Camarão-cristalino,Shrimp,NA,10154
2004,3,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,1401
2004,3,Crustáceos,Camarão-santana,Shrimp,Pleoticus muelleri,3828
2004,3,Crustáceos,Caranguejo-de-profundidade,NA,NA,4481
2004,3,Crustáceos,Pitú,Pitú,NA,3037
2004,3,Crustáceos,Sapateira,Edible crab,Cancer pagurus,165
2004,3,Elasmobrânquios,Cação-anequim,Shark,NA,3019
2004,3,Elasmobrânquios,Cação-anjo,Shark,NA,83169
2004,3,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,45649
2004,3,Elasmobrânquios,Cação-bagre,Cação-bagre,NA,1356
2004,3,Elasmobrânquios,Cação-bico-doce,NA,NA,200
2004,3,Elasmobrânquios,Cação-cabeca-chata,Shark,NA,8061
2004,3,Elasmobrânquios,Cação-cola-fina,Cação-cola-fina,NA,20
2004,3,Elasmobrânquios,Cação-mangona,NA,NA,16966
2004,3,Elasmobrânquios,Cação-martelo,Shark,NA,30236
2004,3,Elasmobrânquios,Cação-rajado,NA,NA,179
2004,3,Elasmobrânquios,Cação-tigre,Shark,NA,176
2004,3,Elasmobrânquios,Cações,Shark,Mustelus spp,22493
2004,3,Elasmobrânquios,Caçonete,Shark,NA,32923
2004,3,Elasmobrânquios,Emplastro,Emplastro,NA,57920
2004,3,Elasmobrânquios,Galha-de-cação,NA,NA,800
2004,3,Elasmobrânquios,Machote,Spinner Shark,NA,4329
2004,3,Elasmobrânquios,Raia,Ray,NA,32259
2004,3,Elasmobrânquios,Raia-viola,NA,NA,9437
2004,3,Elasmobrânquios,Raposa,Raposa,NA,727
2004,3,Moluscos,Calamar-argentino,Calamar-argentino,Illex argentinus,700
2004,3,Moluscos,Lula,Squid,Loligo sanpaulensis,185216
2004,3,Moluscos,Polvo,Octopus,Octopus spp.,8437
2004,3,Não Cadastrado,Mistura,Other fish,NA,258982
2004,3,Não Cadastrado,Não discriminado,Não discriminado,NA,407405
2004,3,Não Cadastrado,Residuo,Residuo,NA,215328
2004,3,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,94984
