"Taxon.Key","MatchName","Country","Year","Exports","Imports","Production"
NA,"Anchovies","Brazil","X2011",0,0,0
NA,"Anchovies","Brazil","X2012",0,0,0
NA,"Anchovies","Brazil","X2013",0,0,0
NA,"Anchovies","Brazil","X2014",0,0,0
NA,"Anchovies","Brazil","X2015",0,0,0
NA,"Anchovies","Brazil","X2016",0,0,0
NA,"Anchovies","Chile","X2010",0,0,0
NA,"Anchovies","Chile","X2011",0,0,0
NA,"Anchovies","Chile","X2012",0,0,0
NA,"Anchovies","Chile","X2013",0,0,0
NA,"Anchovies","Chile","X2014",0,0,0
NA,"Anchovies","Chile","X2015",0,0,0
NA,"Anchovies","Chile","X2016",0,0,0
NA,"Aquatic animals oils and fats,","Chile","X2010",0,0,0
NA,"Aquatic animals oils and fats,","Chile","X2011",0,0,0
NA,"Aquatic animals oils and fats,","Chile","X2012",0,0,0
NA,"Aquatic animals oils and fats,","Chile","X2013",0,0,0
NA,"Aquatic animals oils and fats,","Chile","X2014",0,0,0
NA,"Aquatic animals oils and fats,","Chile","X2015",0,0,0
NA,"Aquatic animals oils and fats,","Chile","X2016",0,0,0
NA,"Bluefin tuna","Brazil","X2010",0,0,0
NA,"Bluefin tuna","Brazil","X2011",0,0,0
NA,"Bluefin tuna","Brazil","X2012",0,0,0
NA,"Bluefin tuna","Brazil","X2013",0,0,0
NA,"Bluefin tuna","Brazil","X2014",0,0,0
NA,"Bluefin tuna","Brazil","X2015",0,0,0
NA,"Bluefin tuna","Brazil","X2016",0,2,0
NA,"Bluefin tuna","Chile","X2010",0,0,0
NA,"Bluefin tuna","Chile","X2011",0,0,0
NA,"Bluefin tuna","Chile","X2012",0,1,0
NA,"Bluefin tuna","Chile","X2013",0,0,0
NA,"Bluefin tuna","Chile","X2014",0,0,0
NA,"Bluefin tuna","Chile","X2015",0,0,0
NA,"Bluefin tuna","Chile","X2016",0,0,0
NA,"Bluefin tuna","Peru","X2010",0,46,0
NA,"Bluefin tuna","Peru","X2011",1,7,0
NA,"Bluefin tuna","Peru","X2012",0,8,0
NA,"Bluefin tuna","Peru","X2013",0,191,0
NA,"Bluefin tuna","Peru","X2014",0,49,0
NA,"Bluefin tuna","Peru","X2015",0,1,0
NA,"Bluefin tuna","Peru","X2016",0,19,0
NA,"Caviar","Brazil","X2010",0,0,0
NA,"Caviar","Brazil","X2011",0,0,0
NA,"Caviar","Brazil","X2012",0,2,0
NA,"Caviar","Brazil","X2013",0,2,0
NA,"Caviar","Brazil","X2014",0,1,0
NA,"Caviar","Brazil","X2015",0,1,0
NA,"Caviar","Brazil","X2016",0,0,0
NA,"Caviar","Chile","X2010",0,0,0
NA,"Caviar","Chile","X2011",0,0,0
NA,"Caviar","Chile","X2012",5,0,0
NA,"Caviar","Chile","X2013",6,1,0
NA,"Caviar","Chile","X2014",3,0,0
NA,"Caviar","Chile","X2015",0,0,0
NA,"Caviar","Chile","X2016",0,0,0
NA,"Caviar","Peru","X2010",0,0,0
NA,"Caviar","Peru","X2011",0,0,0
NA,"Caviar","Peru","X2012",0,0,0
NA,"Caviar","Peru","X2013",0,0,0
NA,"Caviar","Peru","X2014",0,0,0
NA,"Caviar","Peru","X2015",0,0,0
NA,"Caviar","Peru","X2016",0,0,0
NA,"Caviar and caviar substitutes","Brazil","X2010",0,7,0
NA,"Caviar and caviar substitutes","Brazil","X2011",0,5,0
NA,"Caviar and caviar substitutes","Brazil","X2012",0,0,0
NA,"Caviar and caviar substitutes","Brazil","X2013",0,0,0
NA,"Caviar and caviar substitutes","Brazil","X2014",0,0,0
NA,"Caviar and caviar substitutes","Brazil","X2015",0,0,0
NA,"Caviar and caviar substitutes","Brazil","X2016",0,0,0
NA,"Caviar and caviar substitutes","Chile","X2010",8,1,0
NA,"Caviar and caviar substitutes","Chile","X2011",8,3,0
NA,"Caviar and caviar substitutes","Chile","X2012",0,0,0
NA,"Caviar and caviar substitutes","Chile","X2013",0,0,0
NA,"Caviar and caviar substitutes","Chile","X2014",0,0,0
NA,"Caviar and caviar substitutes","Chile","X2015",0,0,0
NA,"Caviar and caviar substitutes","Chile","X2016",0,0,0
NA,"Caviar and caviar substitutes","Peru","X2010",194,1,0
NA,"Caviar and caviar substitutes","Peru","X2011",0,0,0
NA,"Caviar and caviar substitutes","Peru","X2012",0,0,0
NA,"Caviar and caviar substitutes","Peru","X2013",0,0,0
NA,"Caviar and caviar substitutes","Peru","X2014",0,0,0
NA,"Caviar and caviar substitutes","Peru","X2015",0,0,0
NA,"Caviar and caviar substitutes","Peru","X2016",0,0,0
NA,"Caviar substitutes","Brazil","X2010",0,0,0
NA,"Caviar substitutes","Brazil","X2011",0,0,0
NA,"Caviar substitutes","Brazil","X2012",0,0,0
NA,"Caviar substitutes","Brazil","X2013",0,7,0
NA,"Caviar substitutes","Brazil","X2014",0,14,0
NA,"Caviar substitutes","Brazil","X2015",0,12,0
NA,"Caviar substitutes","Brazil","X2016",0,3,0
NA,"Caviar substitutes","Chile","X2010",0,0,0
NA,"Caviar substitutes","Chile","X2011",0,0,0
NA,"Caviar substitutes","Chile","X2012",0,0,0
NA,"Caviar substitutes","Chile","X2013",0,0,0
NA,"Caviar substitutes","Chile","X2014",2,2,0
NA,"Caviar substitutes","Chile","X2015",4,0,0
NA,"Caviar substitutes","Chile","X2016",4,12,0
NA,"Caviar substitutes","Peru","X2010",0,0,0
NA,"Caviar substitutes","Peru","X2011",0,0,0
NA,"Caviar substitutes","Peru","X2012",0,0,0
NA,"Caviar substitutes","Peru","X2013",0,0,0
NA,"Caviar substitutes","Peru","X2014",0,0,0
NA,"Caviar substitutes","Peru","X2015",61,0,0
NA,"Caviar substitutes","Peru","X2016",82,0,0
NA,"Clams, cockles, arkshells","Brazil","X2010",0,0,0
NA,"Clams, cockles, arkshells","Brazil","X2011",0,0,0
NA,"Clams, cockles, arkshells","Brazil","X2012",0,0,0
NA,"Clams, cockles, arkshells","Brazil","X2013",0,0,0
NA,"Clams, cockles, arkshells","Brazil","X2014",0,0,0
NA,"Clams, cockles, arkshells","Brazil","X2015",0,1,0
NA,"Clams, cockles, arkshells","Brazil","X2016",0,2,0
NA,"Clams, cockles, arkshells","Chile","X2010",0,0,0
NA,"Clams, cockles, arkshells","Chile","X2011",0,0,0
NA,"Clams, cockles, arkshells","Chile","X2012",2,0,0
NA,"Clams, cockles, arkshells","Chile","X2013",0,0,0
NA,"Clams, cockles, arkshells","Chile","X2014",0,0,0
NA,"Clams, cockles, arkshells","Chile","X2015",0,0,0
NA,"Clams, cockles, arkshells","Chile","X2016",2,0,0
NA,"Clams, cockles, arkshells","Peru","X2010",0,0,0
NA,"Clams, cockles, arkshells","Peru","X2011",0,0,0
NA,"Clams, cockles, arkshells","Peru","X2012",0,0,0
NA,"Clams, cockles, arkshells","Peru","X2013",2,1,0
NA,"Clams, cockles, arkshells","Peru","X2014",0,0,0
NA,"Clams, cockles, arkshells","Peru","X2015",0,0,0
NA,"Clams, cockles, arkshells","Peru","X2016",0,0,0
NA,"Cods","Brazil","X2010",0,143,0
NA,"Cods","Brazil","X2011",0,63,0
NA,"Cods","Brazil","X2012",2,1553,0
NA,"Cods","Brazil","X2013",0,1872,0
NA,"Cods","Brazil","X2014",0,1479,0
NA,"Cods","Brazil","X2015",4,818,0
NA,"Cods","Brazil","X2016",3,1151,0
NA,"Cods","Chile","X2010",0,0,0
NA,"Cods","Chile","X2011",0,0,0
NA,"Cods","Chile","X2012",0,1,0
NA,"Cods","Chile","X2013",0,0,2898
NA,"Cods","Chile","X2014",2,1,4050
NA,"Cods","Chile","X2015",0,2,0
NA,"Cods","Chile","X2016",2,3,0
NA,"Cods","Peru","X2010",0,0,0
NA,"Cods","Peru","X2011",13,0,0
NA,"Cods","Peru","X2012",605,0,0
NA,"Cods","Peru","X2013",258,3,0
NA,"Cods","Peru","X2014",236,0,0
NA,"Cods","Peru","X2015",412,3,0
NA,"Cods","Peru","X2016",96,27,0
NA,"Corals","Chile","X2010",41,6,0
NA,"Corals","Chile","X2011",42,33,0
NA,"Corals","Chile","X2012",14,34,0
NA,"Corals","Chile","X2013",30,25,0
NA,"Corals","Chile","X2014",19,14,0
NA,"Corals","Chile","X2015",31,25,0
NA,"Corals","Chile","X2016",42,15,0
NA,"Crustaceans and molluscs","Brazil","X2010",0,0,0
NA,"Crustaceans and molluscs","Brazil","X2011",0,0,0
NA,"Crustaceans and molluscs","Brazil","X2012",0,0,0
NA,"Crustaceans and molluscs","Brazil","X2013",0,0,0
NA,"Crustaceans and molluscs","Brazil","X2014",0,0,0
NA,"Crustaceans and molluscs","Brazil","X2015",0,0,0
NA,"Crustaceans and molluscs","Brazil","X2016",0,0,0
NA,"Crustaceans and molluscs","Chile","X2010",0,0,0
NA,"Crustaceans and molluscs","Chile","X2011",0,0,0
NA,"Crustaceans and molluscs","Chile","X2012",0,0,0
NA,"Crustaceans and molluscs","Chile","X2013",0,0,0
NA,"Crustaceans and molluscs","Chile","X2014",0,0,0
NA,"Crustaceans and molluscs","Chile","X2015",0,0,0
NA,"Crustaceans and molluscs","Chile","X2016",0,0,0
NA,"Crustaceans and molluscs","Peru","X2010",0,0,6589
NA,"Crustaceans and molluscs","Peru","X2011",0,0,21004
NA,"Crustaceans and molluscs","Peru","X2012",0,0,9026
NA,"Crustaceans and molluscs","Peru","X2013",0,0,2108
NA,"Crustaceans and molluscs","Peru","X2014",0,0,2336
NA,"Crustaceans and molluscs","Peru","X2015",0,0,8680
NA,"Crustaceans and molluscs","Peru","X2016",0,0,4371
NA,"Cuttlefishes, bobtail squids","Brazil","X2010",0,0,0
NA,"Cuttlefishes, bobtail squids","Brazil","X2011",0,0,0
NA,"Cuttlefishes, bobtail squids","Brazil","X2012",0,67,0
NA,"Cuttlefishes, bobtail squids","Brazil","X2013",0,77,0
NA,"Cuttlefishes, bobtail squids","Brazil","X2014",0,122,0
NA,"Cuttlefishes, bobtail squids","Brazil","X2015",0,30,0
NA,"Cuttlefishes, bobtail squids","Brazil","X2016",0,69,0
NA,"Cuttlefishes, bobtail squids","Chile","X2010",0,0,0
NA,"Cuttlefishes, bobtail squids","Chile","X2011",0,0,0
NA,"Cuttlefishes, bobtail squids","Chile","X2012",9,11,0
NA,"Cuttlefishes, bobtail squids","Chile","X2013",0,5,0
NA,"Cuttlefishes, bobtail squids","Chile","X2014",0,31,0
NA,"Cuttlefishes, bobtail squids","Chile","X2015",0,35,0
NA,"Cuttlefishes, bobtail squids","Chile","X2016",0,24,0
NA,"Cuttlefishes, bobtail squids","Peru","X2010",0,0,0
NA,"Cuttlefishes, bobtail squids","Peru","X2011",160,0,0
NA,"Cuttlefishes, bobtail squids","Peru","X2012",89921,26,0
NA,"Cuttlefishes, bobtail squids","Peru","X2013",70382,0,0
NA,"Cuttlefishes, bobtail squids","Peru","X2014",105328,0,0
NA,"Cuttlefishes, bobtail squids","Peru","X2015",96321,18,0
NA,"Cuttlefishes, bobtail squids","Peru","X2016",41166,184,0
NA,"Diadromous fishes","Brazil","X2010",0,0,0
NA,"Diadromous fishes","Brazil","X2011",0,0,0
NA,"Diadromous fishes","Brazil","X2012",0,0,0
NA,"Diadromous fishes","Brazil","X2013",0,0,0
NA,"Diadromous fishes","Brazil","X2014",0,0,0
NA,"Diadromous fishes","Brazil","X2015",0,0,0
NA,"Diadromous fishes","Brazil","X2016",0,0,0
NA,"Diadromous fishes","Chile","X2010",0,0,0
NA,"Diadromous fishes","Chile","X2011",0,0,0
NA,"Diadromous fishes","Chile","X2012",0,0,0
NA,"Diadromous fishes","Chile","X2013",0,0,0
NA,"Diadromous fishes","Chile","X2014",0,0,0
NA,"Diadromous fishes","Chile","X2015",0,0,0
NA,"Diadromous fishes","Chile","X2016",0,0,0
NA,"Flatfishes","Brazil","X2010",2,4,0
NA,"Flatfishes","Brazil","X2011",26,0,0
NA,"Flatfishes","Brazil","X2012",437,2,0
NA,"Flatfishes","Brazil","X2013",264,50,0
NA,"Flatfishes","Brazil","X2014",447,0,0
NA,"Flatfishes","Brazil","X2015",337,0,0
NA,"Flatfishes","Brazil","X2016",73,0,0
NA,"Flatfishes","Chile","X2010",0,14,5
NA,"Flatfishes","Chile","X2011",0,19,3
NA,"Flatfishes","Chile","X2012",9,0,10
NA,"Flatfishes","Chile","X2013",0,0,10
NA,"Flatfishes","Chile","X2014",0,0,0
NA,"Flatfishes","Chile","X2015",0,0,0
NA,"Flatfishes","Chile","X2016",0,0,0
NA,"Flatfishes","Peru","X2010",44,226,0
NA,"Flatfishes","Peru","X2011",82,2,0
NA,"Flatfishes","Peru","X2012",157,1,0
NA,"Flatfishes","Peru","X2013",77,1,0
NA,"Flatfishes","Peru","X2014",100,0,0
NA,"Flatfishes","Peru","X2015",13,0,0
NA,"Flatfishes","Peru","X2016",240,33,0
NA,"Freshwater fish ","Brazil","X2010",0,0,0
NA,"Freshwater fish ","Brazil","X2011",0,0,0
NA,"Freshwater fish ","Brazil","X2012",0,0,0
NA,"Freshwater fish ","Brazil","X2013",0,0,0
NA,"Freshwater fish ","Brazil","X2014",0,0,0
NA,"Freshwater fish ","Brazil","X2015",0,0,0
NA,"Freshwater fish ","Brazil","X2016",0,0,0
NA,"Freshwater fish ","Peru","X2010",5,0,0
NA,"Freshwater fish ","Peru","X2011",11,0,0
NA,"Freshwater fish ","Peru","X2012",21,0,0
NA,"Freshwater fish ","Peru","X2013",20,0,0
NA,"Freshwater fish ","Peru","X2014",15,0,0
NA,"Freshwater fish ","Peru","X2015",25,0,0
NA,"Freshwater fish ","Peru","X2016",49,0,0
NA,"Hakes","Brazil","X2010",0,2171,0
NA,"Hakes","Brazil","X2011",0,2086,0
NA,"Hakes","Brazil","X2012",0,1257,0
NA,"Hakes","Brazil","X2013",0,1917,0
NA,"Hakes","Brazil","X2014",0,2103,0
NA,"Hakes","Brazil","X2015",0,1657,0
NA,"Hakes","Brazil","X2016",1,944,0
NA,"Hakes","Chile","X2010",0,0,0
NA,"Hakes","Chile","X2011",0,0,0
NA,"Hakes","Chile","X2012",4210,0,0
NA,"Hakes","Chile","X2013",2334,0,0
NA,"Hakes","Chile","X2014",1559,0,0
NA,"Hakes","Chile","X2015",891,22,0
NA,"Hakes","Chile","X2016",422,2,0
NA,"Hakes","Peru","X2010",414,82,39
NA,"Hakes","Peru","X2011",2434,139,44
NA,"Hakes","Peru","X2012",3785,276,47
NA,"Hakes","Peru","X2013",7642,109,44
NA,"Hakes","Peru","X2014",7262,28,115
NA,"Hakes","Peru","X2015",4964,41,48
NA,"Hakes","Peru","X2016",3028,0,53
NA,"Herrings, shads, anchovies","Chile","X2010",90,0,0
NA,"Herrings, shads, anchovies","Chile","X2011",80,0,0
NA,"Herrings, shads, anchovies","Chile","X2012",42,17,0
NA,"Herrings, shads, anchovies","Chile","X2013",91,6,0
NA,"Herrings, shads, anchovies","Chile","X2014",58,5,0
NA,"Herrings, shads, anchovies","Chile","X2015",23,0,0
NA,"Herrings, shads, anchovies","Chile","X2016",16,18,0
NA,"Mackerels, tunas, bonitos","Chile","X2010",0,0,0
NA,"Mackerels, tunas, bonitos","Chile","X2011",0,0,0
NA,"Mackerels, tunas, bonitos","Chile","X2012",0,0,0
NA,"Mackerels, tunas, bonitos","Chile","X2013",0,0,0
NA,"Mackerels, tunas, bonitos","Chile","X2014",0,0,0
NA,"Mackerels, tunas, bonitos","Chile","X2015",0,0,0
NA,"Mackerels, tunas, bonitos","Chile","X2016",0,0,0
NA,"Mackerels, tunas, bonitos","Peru","X2010",0,0,192
NA,"Mackerels, tunas, bonitos","Peru","X2011",0,0,209
NA,"Mackerels, tunas, bonitos","Peru","X2012",0,0,221
NA,"Mackerels, tunas, bonitos","Peru","X2013",0,0,212
NA,"Mackerels, tunas, bonitos","Peru","X2014",0,0,556
NA,"Mackerels, tunas, bonitos","Peru","X2015",0,0,231
NA,"Mackerels, tunas, bonitos","Peru","X2016",0,0,233
NA,"Marine crabs, shrimps, lobsters","Brazil","X2010",3,0,0
NA,"Marine crabs, shrimps, lobsters","Brazil","X2011",0,0,0
NA,"Marine crabs, shrimps, lobsters","Brazil","X2012",0,0,0
NA,"Marine crabs, shrimps, lobsters","Brazil","X2013",0,0,0
NA,"Marine crabs, shrimps, lobsters","Brazil","X2014",0,0,0
NA,"Marine crabs, shrimps, lobsters","Brazil","X2015",0,0,0
NA,"Marine crabs, shrimps, lobsters","Brazil","X2016",0,0,0
NA,"Marine crabs, shrimps, lobsters","Chile","X2010",103,10,1
NA,"Marine crabs, shrimps, lobsters","Chile","X2011",112,0,1
NA,"Marine crabs, shrimps, lobsters","Chile","X2012",81,0,0
NA,"Marine crabs, shrimps, lobsters","Chile","X2013",32,0,2
NA,"Marine crabs, shrimps, lobsters","Chile","X2014",23,0,0
NA,"Marine crabs, shrimps, lobsters","Chile","X2015",11,0,0
NA,"Marine crabs, shrimps, lobsters","Chile","X2016",0,0,0
NA,"Marine fishes","Brazil","X2010",2463,30902,64044
NA,"Marine fishes","Brazil","X2011",1214,29415,65340
NA,"Marine fishes","Brazil","X2012",721,29037,64690
NA,"Marine fishes","Brazil","X2013",846,24059,66550
NA,"Marine fishes","Brazil","X2014",462,19251,67200
NA,"Marine fishes","Brazil","X2015",3274,13639,67310
NA,"Marine fishes","Brazil","X2016",8697,8058,76610
NA,"Marine fishes","Chile","X2010",318790,50084,5213
NA,"Marine fishes","Chile","X2011",334025,61029,4383
NA,"Marine fishes","Chile","X2012",308199,64288,4100
NA,"Marine fishes","Chile","X2013",238631,66405,2935
NA,"Marine fishes","Chile","X2014",257899,75641,3368
NA,"Marine fishes","Chile","X2015",194783,58729,3465
NA,"Marine fishes","Chile","X2016",193621,26619,4360
NA,"Marine fishes","Peru","X2010",1082790,20,793355
NA,"Marine fishes","Peru","X2011",1292372,12,1644454
NA,"Marine fishes","Peru","X2012",1333343,0,4735
NA,"Marine fishes","Peru","X2013",855091,1787,9855
NA,"Marine fishes","Peru","X2014",857688,2131,11443
NA,"Marine fishes","Peru","X2015",692472,1243,16721
NA,"Marine fishes","Peru","X2016",635060,4386,6727
NA,"Marine invertebrates","Brazil","X2010",0,2079,22500
NA,"Marine invertebrates","Brazil","X2011",0,1824,22600
NA,"Marine invertebrates","Brazil","X2012",2,872,23800
NA,"Marine invertebrates","Brazil","X2013",0,1204,22100
NA,"Marine invertebrates","Brazil","X2014",0,1285,22400
NA,"Marine invertebrates","Brazil","X2015",0,504,20400
NA,"Marine invertebrates","Brazil","X2016",0,115,20250
NA,"Marine invertebrates","Chile","X2010",0,0,0
NA,"Marine invertebrates","Chile","X2011",0,0,0
NA,"Marine invertebrates","Chile","X2012",0,0,0
NA,"Marine invertebrates","Chile","X2013",0,0,0
NA,"Marine invertebrates","Chile","X2014",0,0,0
NA,"Marine invertebrates","Chile","X2015",0,0,0
NA,"Marine invertebrates","Chile","X2016",0,0,0
NA,"Marine invertebrates","Peru","X2010",0,0,418
NA,"Marine invertebrates","Peru","X2011",0,0,439
NA,"Marine invertebrates","Peru","X2012",0,0,462
NA,"Marine invertebrates","Peru","X2013",0,0,447
NA,"Marine invertebrates","Peru","X2014",0,0,403
NA,"Marine invertebrates","Peru","X2015",0,0,491
NA,"Marine invertebrates","Peru","X2016",0,0,394
NA,"Marine molluscs","Brazil","X2010",0,231,0
NA,"Marine molluscs","Brazil","X2011",0,458,0
NA,"Marine molluscs","Brazil","X2012",0,1,0
NA,"Marine molluscs","Brazil","X2013",0,1,0
NA,"Marine molluscs","Brazil","X2014",0,1,0
NA,"Marine molluscs","Brazil","X2015",0,0,0
NA,"Marine molluscs","Brazil","X2016",0,0,0
NA,"Marine molluscs","Chile","X2010",1336,21,0
NA,"Marine molluscs","Chile","X2011",1504,35,0
NA,"Marine molluscs","Chile","X2012",3,0,0
NA,"Marine molluscs","Chile","X2013",0,0,0
NA,"Marine molluscs","Chile","X2014",0,0,0
NA,"Marine molluscs","Chile","X2015",0,0,0
NA,"Marine molluscs","Chile","X2016",22,0,0
NA,"Marine molluscs","Peru","X2010",9,54,0
NA,"Marine molluscs","Peru","X2011",11,0,0
NA,"Marine molluscs","Peru","X2012",0,0,0
NA,"Marine molluscs","Peru","X2013",0,86,0
NA,"Marine molluscs","Peru","X2014",0,0,0
NA,"Marine molluscs","Peru","X2015",0,0,0
NA,"Marine molluscs","Peru","X2016",30,0,0
NA,"Natural sponges raw","Brazil","X2010",0,0,0
NA,"Natural sponges raw","Brazil","X2011",0,0,0
NA,"Natural sponges raw","Brazil","X2012",0,0,0
NA,"Natural sponges raw","Brazil","X2013",0,0,0
NA,"Natural sponges raw","Brazil","X2014",0,0,0
NA,"Natural sponges raw","Brazil","X2015",0,0,0
NA,"Natural sponges raw","Brazil","X2016",0,0,0
NA,"Natural sponges raw","Chile","X2010",0,0,0
NA,"Natural sponges raw","Chile","X2011",0,0,0
NA,"Natural sponges raw","Chile","X2012",0,0,0
NA,"Natural sponges raw","Chile","X2013",0,0,0
NA,"Natural sponges raw","Chile","X2014",0,0,0
NA,"Natural sponges raw","Chile","X2015",0,0,0
NA,"Natural sponges raw","Chile","X2016",0,0,0
NA,"Natural sponges raw","Peru","X2010",0,0,0
NA,"Natural sponges raw","Peru","X2011",0,0,0
NA,"Natural sponges raw","Peru","X2012",0,0,0
NA,"Natural sponges raw","Peru","X2013",0,0,0
NA,"Natural sponges raw","Peru","X2014",0,0,0
NA,"Natural sponges raw","Peru","X2015",0,0,0
NA,"Natural sponges raw","Peru","X2016",0,0,0
NA,"Nile perch ","Chile","X2010",0,0,0
NA,"Nile perch ","Chile","X2011",0,0,0
NA,"Nile perch ","Chile","X2012",0,0,0
NA,"Nile perch ","Chile","X2013",0,0,0
NA,"Nile perch ","Chile","X2014",0,0,0
NA,"Nile perch ","Chile","X2015",0,0,0
NA,"Nile perch ","Chile","X2016",0,0,0
NA,"Nile perch ","Peru","X2010",0,0,0
NA,"Nile perch ","Peru","X2011",0,0,0
NA,"Nile perch ","Peru","X2012",0,0,0
NA,"Nile perch ","Peru","X2013",0,0,0
NA,"Nile perch ","Peru","X2014",0,0,0
NA,"Nile perch ","Peru","X2015",0,0,0
NA,"Nile perch ","Peru","X2016",0,0,0
NA,"Ornamental fish","Brazil","X2010",86,11,0
NA,"Ornamental fish","Brazil","X2011",76,13,0
NA,"Ornamental fish","Brazil","X2012",1,0,0
NA,"Ornamental fish","Brazil","X2013",0,0,0
NA,"Ornamental fish","Brazil","X2014",0,0,0
NA,"Ornamental fish","Brazil","X2015",0,0,0
NA,"Ornamental fish","Brazil","X2016",0,0,0
NA,"Ornamental fish","Chile","X2010",0,7,0
NA,"Ornamental fish","Chile","X2011",0,9,0
NA,"Ornamental fish","Chile","X2012",0,0,0
NA,"Ornamental fish","Chile","X2013",0,0,0
NA,"Ornamental fish","Chile","X2014",0,0,0
NA,"Ornamental fish","Chile","X2015",0,0,0
NA,"Ornamental fish","Chile","X2016",0,0,0
NA,"Ornamental fish","Peru","X2010",441,7,0
NA,"Ornamental fish","Peru","X2011",387,6,0
NA,"Ornamental fish","Peru","X2012",2,0,0
NA,"Ornamental fish","Peru","X2013",0,0,0
NA,"Ornamental fish","Peru","X2014",0,0,0
NA,"Ornamental fish","Peru","X2015",0,0,0
NA,"Ornamental fish","Peru","X2016",0,0,0
NA,"Ornamental freshwater fish","Brazil","X2010",0,0,0
NA,"Ornamental freshwater fish","Brazil","X2011",0,0,0
NA,"Ornamental freshwater fish","Brazil","X2012",60,3,0
NA,"Ornamental freshwater fish","Brazil","X2013",61,3,0
NA,"Ornamental freshwater fish","Brazil","X2014",74,5,0
NA,"Ornamental freshwater fish","Brazil","X2015",80,5,0
NA,"Ornamental freshwater fish","Brazil","X2016",57,309,0
NA,"Ornamental freshwater fish","Chile","X2010",0,0,0
NA,"Ornamental freshwater fish","Chile","X2011",0,0,0
NA,"Ornamental freshwater fish","Chile","X2012",0,13,0
NA,"Ornamental freshwater fish","Chile","X2013",0,14,0
NA,"Ornamental freshwater fish","Chile","X2014",0,18,0
NA,"Ornamental freshwater fish","Chile","X2015",0,16,0
NA,"Ornamental freshwater fish","Chile","X2016",0,7,0
NA,"Ornamental freshwater fish","Peru","X2010",0,0,0
NA,"Ornamental freshwater fish","Peru","X2011",5,0,0
NA,"Ornamental freshwater fish","Peru","X2012",327,7,0
NA,"Ornamental freshwater fish","Peru","X2013",316,4,0
NA,"Ornamental freshwater fish","Peru","X2014",300,9,0
NA,"Ornamental freshwater fish","Peru","X2015",292,8,0
NA,"Ornamental freshwater fish","Peru","X2016",5961,60,0
NA,"Ornamental saltwater fish","Brazil","X2010",0,0,0
NA,"Ornamental saltwater fish","Brazil","X2011",0,0,0
NA,"Ornamental saltwater fish","Brazil","X2012",6,8,0
NA,"Ornamental saltwater fish","Brazil","X2013",5,9,0
NA,"Ornamental saltwater fish","Brazil","X2014",4,12,0
NA,"Ornamental saltwater fish","Brazil","X2015",4,11,0
NA,"Ornamental saltwater fish","Brazil","X2016",4,115,0
NA,"Ornamental saltwater fish","Chile","X2010",0,0,0
NA,"Ornamental saltwater fish","Chile","X2011",0,0,0
NA,"Ornamental saltwater fish","Chile","X2012",0,0,0
NA,"Ornamental saltwater fish","Chile","X2013",0,1,0
NA,"Ornamental saltwater fish","Chile","X2014",0,3,0
NA,"Ornamental saltwater fish","Chile","X2015",0,3,0
NA,"Ornamental saltwater fish","Chile","X2016",0,4,0
NA,"Ornamental saltwater fish","Peru","X2010",0,0,0
NA,"Ornamental saltwater fish","Peru","X2011",0,0,0
NA,"Ornamental saltwater fish","Peru","X2012",14,0,0
NA,"Ornamental saltwater fish","Peru","X2013",24,1,0
NA,"Ornamental saltwater fish","Peru","X2014",15,1,0
NA,"Ornamental saltwater fish","Peru","X2015",25,2,0
NA,"Ornamental saltwater fish","Peru","X2016",111,14,0
NA,"Pilchard ","Peru","X2010",0,0,0
NA,"Pilchard ","Peru","X2011",0,0,0
NA,"Pilchard ","Peru","X2012",0,0,0
NA,"Pilchard ","Peru","X2013",0,0,0
NA,"Pilchard ","Peru","X2014",0,0,0
NA,"Pilchard ","Peru","X2015",0,0,0
NA,"Pilchard ","Peru","X2016",0,0,0
NA,"Pilchard meal","Chile","X2010",0,0,168567
NA,"Pilchard meal","Chile","X2011",0,0,179656
NA,"Pilchard meal","Chile","X2012",0,0,165305
NA,"Pilchard meal","Chile","X2013",0,0,49810
NA,"Pilchard meal","Chile","X2014",0,0,108112
NA,"Pilchard meal","Chile","X2015",0,0,90026
NA,"Pilchard meal","Chile","X2016",0,0,62003
NA,"Plaice","Chile","X2010",0,0,0
NA,"Plaice","Chile","X2011",0,0,0
NA,"Plaice","Chile","X2012",0,0,0
NA,"Plaice","Chile","X2013",0,0,0
NA,"Plaice","Chile","X2014",0,0,0
NA,"Plaice","Chile","X2015",0,0,0
NA,"Plaice","Chile","X2016",0,0,0
NA,"Salmonids","Chile","X2010",2648,0,9268
NA,"Salmonids","Chile","X2011",5005,0,8082
NA,"Salmonids","Chile","X2012",8743,0,7880
NA,"Salmonids","Chile","X2013",9540,0,7620
NA,"Salmonids","Chile","X2014",9458,1,6570
NA,"Salmonids","Chile","X2015",10121,0,5900
NA,"Salmonids","Chile","X2016",9621,0,3220
NA,"Salmons, trouts","Brazil","X2010",0,1147,0
NA,"Salmons, trouts","Brazil","X2011",0,2513,0
NA,"Salmons, trouts","Brazil","X2012",0,2218,0
NA,"Salmons, trouts","Brazil","X2013",0,1879,0
NA,"Salmons, trouts","Brazil","X2014",0,3111,0
NA,"Salmons, trouts","Brazil","X2015",0,1230,0
NA,"Salmons, trouts","Brazil","X2016",0,2944,0
NA,"Salmons, trouts","Chile","X2010",79886,0,77676
NA,"Salmons, trouts","Chile","X2011",108234,29,86249
NA,"Salmons, trouts","Chile","X2012",111546,17,104674
